OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,OrderYear,OrderQuarter,OrderMonth,OrderDayOfWeek,IsWeekend,OrderMonthSin,OrderMonthCos,ComputedGrossPrice,TotalPriceDelta,TotalPriceDeltaAbs,HasCoupon,CouponFamily,IsDigitalPayment,CartUtilization,GrossCartValue,UnpurchasedCartItems,UnpurchasedCartValue,AddressNumber,UnitPriceTier,OrderValueSegment
ORD200635,2023-12-13,C12818,Chair,3,63.68,434 Main St,Cash,Returned,TRK40879983,6,NO_COUPON,Facebook,191.04,2023,4,12,2,0,-2.4492935982947064e-16,1.0,191.04,0.0,0.0,0,NoCoupon,0,0.5,382.08,3,191.04,434,Budget,Low
ORD200636,2023-10-05,C60384,Laptop,4,371.07,336 Main St,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28,2023,4,10,3,0,-0.8660254037844386,0.5000000000000001,1484.28,0.0,0.0,1,Seasonal15,0,0.5714285714285714,2597.49,3,1113.21,336,High,High
ORD200637,2024-09-29,C92294,Chair,4,306.35,784 Main St,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,1225.4,2024,3,9,6,1,-1.0,-1.8369701987210297e-16,1225.4,0.0,0.0,1,Seasonal15,1,0.5714285714285714,2144.45,3,919.05,784,Standard,High
ORD200638,2023-10-15,C66840,Tablet,4,578.27,547 Main St,Online,Delivered,TRK76929637,9,WINTER15,Email,2313.08,2023,4,10,6,1,-0.8660254037844386,0.5000000000000001,2313.08,0.0,0.0,1,Seasonal15,1,0.4444444444444444,5204.43,5,2891.35,547,Luxury,Premium
ORD200639,2023-01-20,C22534,Chair,1,529.19,391 Main St,Cash,Cancelled,TRK17415798,5,NO_COUPON,Referral,529.19,2023,1,1,4,0,0.49999999999999994,0.8660254037844387,529.19,0.0,0.0,0,NoCoupon,0,0.2,2645.95,4,2116.76,391,Luxury,Medium
ORD200640,2024-02-27,C46509,Chair,2,587.49,647 Main St,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,1174.98,2024,1,2,1,0,0.8660254037844386,0.5000000000000001,1174.98,0.0,0.0,1,Discount10,1,0.3333333333333333,3524.94,4,2349.96,647,Luxury,High
ORD200641,2024-06-30,C71680,Printer,4,567.57,814 Main St,Debit Card,Pending,TRK47386650,9,WINTER15,Google,2270.28,2024,2,6,6,1,1.2246467991473532e-16,-1.0,2270.28,0.0,0.0,1,Seasonal15,1,0.4444444444444444,5108.13,5,2837.85,814,Luxury,Premium
ORD200642,2024-04-29,C15063,Chair,5,85.22,527 Main St,Credit Card,Cancelled,TRK10329390,7,FREESHIP,Email,426.1,2024,2,4,0,0,0.8660254037844387,-0.4999999999999998,426.1,0.0,0.0,1,FreeShipping,1,0.7142857142857143,596.54,2,170.44,527,Budget,Medium
ORD200643,2024-08-26,C77122,Laptop,1,438.37,647 Main St,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,438.37,2024,3,8,0,0,-0.8660254037844385,-0.5000000000000004,438.37,0.0,0.0,1,Discount10,0,0.25,1753.48,3,1315.11,647,High,Medium
ORD200644,2023-11-15,C86524,Chair,2,366.23,961 Main St,Cash,Shipped,TRK62490506,2,WINTER15,Email,732.46,2023,4,11,2,0,-0.5000000000000004,0.8660254037844384,732.46,0.0,0.0,1,Seasonal15,0,1.0,732.46,0,0.0,961,High,Medium
ORD200645,2023-01-02,C82990,Laptop,2,150.05,727 Main St,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,300.1,0.0,0.0,1,Discount10,1,0.5,600.2,2,300.1,727,Budget,Low
ORD200646,2023-10-27,C98761,Chair,4,498.51,804 Main St,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,1994.04,2023,4,10,4,0,-0.8660254037844386,0.5000000000000001,1994.04,0.0,0.0,1,Discount10,1,1.0,1994.04,0,0.0,804,High,Premium
ORD200647,2025-04-24,C54409,Desk,3,339.39,667 Main St,Cash,Returned,TRK67671316,7,FREESHIP,Google,1018.17,2025,2,4,3,0,0.8660254037844387,-0.4999999999999998,1018.17,0.0,0.0,1,FreeShipping,0,0.42857142857142855,2375.73,4,1357.56,667,Standard,High
ORD200648,2025-01-18,C89674,Monitor,2,575.83,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66,2025,1,1,5,1,0.49999999999999994,0.8660254037844387,1151.66,0.0,0.0,1,Seasonal15,1,0.6666666666666666,1727.49,1,575.83,182,Luxury,High
ORD200649,2023-12-23,C45899,Monitor,2,642.98,153 Main St,Debit Card,Returned,TRK32932093,7,FREESHIP,Email,1285.96,2023,4,12,5,1,-2.4492935982947064e-16,1.0,1285.96,0.0,0.0,1,FreeShipping,1,0.2857142857142857,4500.86,5,3214.9,153,Luxury,High
ORD200650,2023-05-18,C74499,Desk,2,372.23,518 Main St,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,744.46,2023,2,5,3,0,0.49999999999999994,-0.8660254037844387,744.46,0.0,0.0,1,Discount10,1,0.2857142857142857,2605.61,5,1861.15,518,High,Medium
ORD200651,2024-11-12,C81192,Chair,3,646.34,429 Main St,Debit Card,Pending,TRK76931118,5,NO_COUPON,Google,1939.02,2024,4,11,1,0,-0.5000000000000004,0.8660254037844384,1939.02,0.0,0.0,0,NoCoupon,1,0.6,3231.7,2,1292.68,429,Luxury,Premium
ORD200652,2024-06-05,C71473,Chair,5,341.84,328 Main St,Online,Shipped,TRK94857335,8,FREESHIP,Instagram,1709.2,2024,2,6,2,0,1.2246467991473532e-16,-1.0,1709.2,0.0,0.0,1,FreeShipping,1,0.625,2734.72,3,1025.52,328,Standard,Premium
ORD200653,2024-02-25,C59338,Printer,3,690.3,747 Main St,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,2070.9,2024,1,2,6,1,0.8660254037844386,0.5000000000000001,2070.9,0.0,0.0,1,Seasonal15,1,0.5,4141.8,3,2070.9,747,Luxury,Premium
ORD200654,2023-06-12,C62661,Tablet,3,382.37,863 Main St,Debit Card,Returned,TRK25748100,8,NO_COUPON,Instagram,1147.11,2023,2,6,0,0,1.2246467991473532e-16,-1.0,1147.11,0.0,0.0,0,NoCoupon,1,0.375,3058.96,5,1911.85,863,High,High
ORD200655,2023-03-14,C22101,Chair,2,132.6,262 Main St,Debit Card,Cancelled,TRK70711522,4,WINTER15,Email,265.2,2023,1,3,1,0,1.0,6.123233995736766e-17,265.2,0.0,0.0,1,Seasonal15,1,0.5,530.4,2,265.2,262,Budget,Low
ORD200656,2024-01-18,C51404,Monitor,2,189.06,835 Main St,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,378.12,2024,1,1,3,0,0.49999999999999994,0.8660254037844387,378.12,0.0,0.0,1,Discount10,1,0.2857142857142857,1323.42,5,945.3,835,Standard,Low
ORD200657,2023-12-24,C19384,Tablet,4,87.79,532 Main St,Cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,351.16,2023,4,12,6,1,-2.4492935982947064e-16,1.0,351.16,0.0,0.0,1,FreeShipping,0,0.6666666666666666,526.74,2,175.58,532,Budget,Low
ORD200658,2025-04-18,C86864,Printer,2,46.36,670 Main St,Gift Card,Returned,TRK15323191,4,SAVE10,Google,92.72,2025,2,4,4,0,0.8660254037844387,-0.4999999999999998,92.72,0.0,0.0,1,Discount10,1,0.5,185.44,2,92.72,670,Budget,Low
ORD200659,2024-10-26,C24301,Phone,2,642.04,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284.08,2024,4,10,5,1,-0.8660254037844386,0.5000000000000001,1284.08,0.0,0.0,1,Seasonal15,1,0.5,2568.16,2,1284.08,964,Luxury,High
ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14,2024,4,10,5,1,-0.8660254037844386,0.5000000000000001,1303.14,0.0,0.0,1,Seasonal15,1,0.2857142857142857,4560.99,5,3257.85,933,Luxury,High
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1274.67,0.0,0.0,1,FreeShipping,1,0.5,2549.34,3,1274.67,116,High,High
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,Cash,Returned,TRK85744797,3,NO_COUPON,Facebook,1316.67,2023,1,1,5,1,0.49999999999999994,0.8660254037844387,1316.67,0.0,0.0,0,NoCoupon,0,1.0,1316.67,0,0.0,985,High,High
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6,2024,2,4,0,0,0.8660254037844387,-0.4999999999999998,72.6,0.0,0.0,1,FreeShipping,1,0.16666666666666666,435.6,5,363.0,941,Budget,Low
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,Cash,Shipped,TRK46492755,5,NO_COUPON,Facebook,779.0,2024,4,12,3,0,-2.4492935982947064e-16,1.0,779.0,0.0,0.0,0,NoCoupon,0,0.8,973.75,1,194.75,188,Standard,Medium
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925.04,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,925.04,0.0,0.0,1,Seasonal15,1,0.6666666666666666,1387.56,2,462.52,253,Standard,High
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,Credit Card,Cancelled,TRK45281495,4,NO_COUPON,Email,1308.48,2024,3,8,5,1,-0.8660254037844385,-0.5000000000000004,1308.48,0.0,0.0,0,NoCoupon,1,1.0,1308.48,0,0.0,788,Standard,High
ORD200667,2023-05-03,C10477,Laptop,1,466.42,172 Main St,Gift Card,Pending,TRK41505339,5,SAVE10,Email,466.42,2023,2,5,2,0,0.49999999999999994,-0.8660254037844387,466.42,0.0,0.0,1,Discount10,1,0.2,2332.1,4,1865.68,172,High,Medium
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34,2024,3,7,4,0,-0.4999999999999997,-0.8660254037844388,507.34,0.0,0.0,1,Seasonal15,0,0.6666666666666666,761.01,1,253.67,981,Standard,Medium
ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,Debit Card,Cancelled,TRK65694249,5,NO_COUPON,Referral,257.0,2023,1,2,6,1,0.8660254037844386,0.5000000000000001,257.0,0.0,0.0,0,NoCoupon,1,0.2,1285.0,4,1028.0,812,Standard,Low
ORD200670,2024-04-18,C14576,Desk,4,539.2,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2156.8,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,2156.8,0.0,0.0,1,FreeShipping,1,0.5,4313.6,4,2156.8,747,Luxury,Premium
ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,253.7,2023,2,6,3,0,1.2246467991473532e-16,-1.0,253.7,0.0,0.0,1,Seasonal15,1,0.7142857142857143,355.18,2,101.48,737,Budget,Low
ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1248.32,0.0,0.0,1,Discount10,1,1.0,1248.32,0,0.0,984,Luxury,High
ORD200673,2023-02-21,C46504,Tablet,2,372.92,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,745.84,2023,1,2,1,0,0.8660254037844386,0.5000000000000001,745.84,0.0,0.0,1,Discount10,1,0.2857142857142857,2610.44,5,1864.6,131,High,Medium
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435.0,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,1435.0,0.0,0.0,1,Discount10,1,0.4444444444444444,3228.75,5,1793.75,860,Standard,High
ORD200675,2024-08-06,C97749,Desk,3,342.02,906 Main St,Debit Card,Pending,TRK90233116,5,NO_COUPON,Email,1026.06,2024,3,8,1,0,-0.8660254037844385,-0.5000000000000004,1026.06,0.0,0.0,0,NoCoupon,1,0.6,1710.1,2,684.04,906,Standard,High
ORD200676,2025-06-23,C90431,Laptop,2,422.34,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68,2025,2,6,0,0,1.2246467991473532e-16,-1.0,844.68,0.0,0.0,1,FreeShipping,1,0.5,1689.36,2,844.68,985,High,High
ORD200677,2025-04-03,C56722,Tablet,5,22.07,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35,2025,2,4,3,0,0.8660254037844387,-0.4999999999999998,110.35,0.0,0.0,1,FreeShipping,1,0.7142857142857143,154.49,2,44.14,179,Budget,Low
ORD200678,2024-11-24,C40863,Chair,3,163.13,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,489.39,0.0,0.0,1,Seasonal15,1,0.6,815.65,2,326.26,457,Budget,Medium
ORD200679,2023-02-02,C40798,Tablet,3,360.66,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98,2023,1,2,3,0,0.8660254037844386,0.5000000000000001,1081.98,0.0,0.0,1,FreeShipping,1,0.6,1803.3,2,721.32,304,Standard,High
ORD200680,2023-08-27,C16702,Monitor,3,463.39,694 Main St,Credit Card,Returned,TRK16953491,3,NO_COUPON,Facebook,1390.17,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1390.17,0.0,0.0,0,NoCoupon,1,1.0,1390.17,0,0.0,694,High,High
ORD200681,2024-01-30,C38262,Tablet,1,155.27,548 Main St,Debit Card,Shipped,TRK47300502,6,NO_COUPON,Email,155.27,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,155.27,0.0,0.0,0,NoCoupon,1,0.16666666666666666,931.62,5,776.35,548,Budget,Low
ORD200682,2023-07-23,C50274,Monitor,3,509.42,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26,2023,3,7,6,1,-0.4999999999999997,-0.8660254037844388,1528.26,0.0,0.0,1,FreeShipping,1,0.6,2547.1,2,1018.84,449,High,High
ORD200683,2025-05-18,C91591,Desk,4,652.48,887 Main St,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,2609.92,2025,2,5,6,1,0.49999999999999994,-0.8660254037844387,2609.92,0.0,0.0,1,FreeShipping,0,0.8,3262.4,1,652.48,887,Luxury,Premium
ORD200684,2024-09-22,C96583,Printer,4,34.84,288 Main St,Credit Card,Shipped,TRK64353241,8,NO_COUPON,Email,139.36,2024,3,9,6,1,-1.0,-1.8369701987210297e-16,139.36,0.0,0.0,0,NoCoupon,1,0.5,278.72,4,139.36,288,Budget,Low
ORD200685,2025-02-07,C64579,Desk,1,234.37,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234.37,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,234.37,0.0,0.0,1,FreeShipping,1,0.2,1171.85,4,937.48,638,Standard,Low
ORD200686,2023-10-09,C41903,Desk,3,53.6,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,160.8,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,160.8,0.0,0.0,1,Seasonal15,0,0.75,214.4,1,53.6,525,Budget,Low
ORD200687,2023-09-13,C19742,Tablet,1,332.09,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332.09,2023,3,9,2,0,-1.0,-1.8369701987210297e-16,332.09,0.0,0.0,1,FreeShipping,1,0.2,1660.45,4,1328.36,408,Standard,Low
ORD200688,2024-03-06,C20077,Monitor,4,593.22,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88,2024,1,3,2,0,1.0,6.123233995736766e-17,2372.88,0.0,0.0,1,Seasonal15,1,0.5,4745.76,4,2372.88,154,Luxury,Premium
ORD200689,2023-08-29,C13186,Tablet,2,444.84,787 Main St,Online,Shipped,TRK56967415,7,NO_COUPON,Facebook,889.68,2023,3,8,1,0,-0.8660254037844385,-0.5000000000000004,889.68,0.0,0.0,0,NoCoupon,1,0.2857142857142857,3113.88,5,2224.2,787,High,High
ORD200690,2024-07-12,C29318,Monitor,1,24.48,128 Main St,Gift Card,Returned,TRK88666721,1,NO_COUPON,Instagram,24.48,2024,3,7,4,0,-0.4999999999999997,-0.8660254037844388,24.48,0.0,0.0,0,NoCoupon,1,1.0,24.48,0,0.0,128,Budget,Low
ORD200691,2024-11-24,C36137,Laptop,3,239.08,396 Main St,Cash,Shipped,TRK57376416,8,NO_COUPON,Google,717.24,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,717.24,0.0,0.0,0,NoCoupon,0,0.375,1912.64,5,1195.4,396,Standard,Medium
ORD200692,2023-01-23,C25534,Desk,5,196.84,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984.2,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,984.2,0.0,0.0,1,Seasonal15,1,1.0,984.2,0,0.0,319,Standard,High
ORD200693,2025-03-12,C62070,Monitor,1,176.58,674 Main St,Debit Card,Returned,TRK10267127,4,NO_COUPON,Referral,176.58,2025,1,3,2,0,1.0,6.123233995736766e-17,176.58,0.0,0.0,0,NoCoupon,1,0.25,706.32,3,529.74,674,Budget,Low
ORD200694,2023-10-02,C92049,Printer,4,666.52,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666.08,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,2666.08,0.0,0.0,1,FreeShipping,0,0.5,5332.16,4,2666.08,619,Luxury,Premium
ORD200695,2024-11-23,C52604,Printer,5,101.3,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,506.5,2024,4,11,5,1,-0.5000000000000004,0.8660254037844384,506.5,0.0,0.0,1,FreeShipping,1,0.7142857142857143,709.1,2,202.6,553,Budget,Medium
ORD200696,2023-07-02,C22429,Chair,4,151.2,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,604.8,2023,3,7,6,1,-0.4999999999999997,-0.8660254037844388,604.8,0.0,0.0,1,Seasonal15,1,0.4444444444444444,1360.8,5,756.0,965,Budget,Medium
ORD200697,2025-02-04,C27430,Printer,5,94.85,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,474.25,2025,1,2,1,0,0.8660254037844386,0.5000000000000001,474.25,0.0,0.0,1,Seasonal15,0,0.8333333333333334,569.1,1,94.85,788,Budget,Medium
ORD200698,2023-01-04,C44366,Laptop,2,388.22,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.44,2023,1,1,2,0,0.49999999999999994,0.8660254037844387,776.44,0.0,0.0,1,Seasonal15,0,1.0,776.44,0,0.0,169,High,Medium
ORD200699,2023-11-13,C36813,Laptop,3,614.15,897 Main St,Gift Card,Cancelled,TRK84088900,3,NO_COUPON,Facebook,1842.45,2023,4,11,0,0,-0.5000000000000004,0.8660254037844384,1842.45,0.0,0.0,0,NoCoupon,1,1.0,1842.45,0,0.0,897,Luxury,Premium
ORD200700,2024-09-25,C40201,Laptop,2,92.91,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,185.82,2024,3,9,2,0,-1.0,-1.8369701987210297e-16,185.82,0.0,0.0,1,Seasonal15,0,0.6666666666666666,278.73,1,92.91,555,Budget,Low
ORD200701,2024-06-23,C75456,Monitor,3,92.22,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,276.66,2024,2,6,6,1,1.2246467991473532e-16,-1.0,276.66,0.0,0.0,1,FreeShipping,1,0.6,461.1,2,184.44,115,Budget,Low
ORD200702,2024-06-09,C33315,Printer,3,562.55,154 Main St,Debit Card,Returned,TRK43589369,6,NO_COUPON,Email,1687.65,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1687.65,0.0,0.0,0,NoCoupon,1,0.5,3375.3,3,1687.65,154,Luxury,Premium
ORD200703,2023-03-22,C89336,Desk,1,92.79,799 Main St,Cash,Pending,TRK47665103,3,WINTER15,Email,92.79,2023,1,3,2,0,1.0,6.123233995736766e-17,92.79,0.0,0.0,1,Seasonal15,0,0.3333333333333333,278.37,2,185.58,799,Budget,Low
ORD200704,2023-06-03,C96034,Desk,4,30.27,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.08,2023,2,6,5,1,1.2246467991473532e-16,-1.0,121.08,0.0,0.0,1,FreeShipping,1,0.4444444444444444,272.43,5,151.35,819,Budget,Low
ORD200705,2025-03-30,C50114,Monitor,2,49.08,420 Main St,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,98.16,2025,1,3,6,1,1.0,6.123233995736766e-17,98.16,0.0,0.0,1,FreeShipping,1,0.2857142857142857,343.56,5,245.4,420,Budget,Low
ORD200706,2025-03-02,C85330,Desk,5,228.09,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45,2025,1,3,6,1,1.0,6.123233995736766e-17,1140.45,0.0,0.0,1,FreeShipping,1,0.5555555555555556,2052.81,4,912.36,969,Standard,High
ORD200707,2024-11-01,C31761,Chair,4,650.04,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16,2024,4,11,4,0,-0.5000000000000004,0.8660254037844384,2600.16,0.0,0.0,1,Discount10,1,0.6666666666666666,3900.24,2,1300.08,989,Luxury,Premium
ORD200708,2025-03-04,C25268,Printer,1,665.11,788 Main St,Cash,Pending,TRK20481215,3,FREESHIP,Instagram,665.11,2025,1,3,1,0,1.0,6.123233995736766e-17,665.11,0.0,0.0,1,FreeShipping,0,0.3333333333333333,1995.33,2,1330.22,788,Luxury,Medium
ORD200709,2024-12-07,C17132,Desk,1,386.03,855 Main St,Online,Pending,TRK37504692,4,FREESHIP,Google,386.03,2024,4,12,5,1,-2.4492935982947064e-16,1.0,386.03,0.0,0.0,1,FreeShipping,1,0.25,1544.12,3,1158.09,855,High,Low
ORD200710,2024-07-22,C48790,Laptop,5,21.54,113 Main St,Gift Card,Returned,TRK19086608,10,NO_COUPON,Google,107.7,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,107.7,0.0,0.0,0,NoCoupon,1,0.5,215.4,5,107.7,113,Budget,Low
ORD200711,2024-07-04,C61070,Tablet,2,475.78,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,951.56,2024,3,7,3,0,-0.4999999999999997,-0.8660254037844388,951.56,0.0,0.0,1,Seasonal15,1,1.0,951.56,0,0.0,632,High,High
ORD200712,2024-01-09,C56969,Tablet,2,68.4,993 Main St,Gift Card,Pending,TRK10513339,7,FREESHIP,Email,136.8,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,136.8,0.0,0.0,1,FreeShipping,1,0.2857142857142857,478.8,5,342.0,993,Budget,Low
ORD200713,2025-06-21,C65056,Tablet,4,532.49,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96,2025,2,6,5,1,1.2246467991473532e-16,-1.0,2129.96,0.0,0.0,1,Discount10,1,0.6666666666666666,3194.94,2,1064.98,638,Luxury,Premium
ORD200714,2023-04-21,C84888,Laptop,1,51.73,278 Main St,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,51.73,2023,2,4,4,0,0.8660254037844387,-0.4999999999999998,51.73,0.0,0.0,1,FreeShipping,1,1.0,51.73,0,0.0,278,Budget,Low
ORD200715,2024-07-26,C68266,Printer,3,653.63,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,1960.89,2024,3,7,4,0,-0.4999999999999997,-0.8660254037844388,1960.89,0.0,0.0,1,FreeShipping,1,0.42857142857142855,4575.41,4,2614.52,281,Luxury,Premium
ORD200716,2024-06-13,C84115,Chair,3,454.29,891 Main St,Credit Card,Pending,TRK25466842,4,WINTER15,Google,1362.87,2024,2,6,3,0,1.2246467991473532e-16,-1.0,1362.87,0.0,0.0,1,Seasonal15,1,0.75,1817.16,1,454.29,891,High,High
ORD200717,2023-10-16,C50087,Chair,3,122.11,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,366.33,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,366.33,0.0,0.0,1,Seasonal15,1,0.75,488.44,1,122.11,707,Budget,Low
ORD200718,2023-04-08,C16790,Laptop,4,64.74,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,258.96,2023,2,4,5,1,0.8660254037844387,-0.4999999999999998,258.96,0.0,0.0,1,Discount10,1,0.5,517.92,4,258.96,718,Budget,Low
ORD200719,2024-01-21,C46920,Laptop,2,681.06,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12,2024,1,1,6,1,0.49999999999999994,0.8660254037844387,1362.12,0.0,0.0,1,FreeShipping,1,0.6666666666666666,2043.18,1,681.06,703,Luxury,High
ORD200720,2023-09-21,C12740,Desk,5,128.95,305 Main St,Cash,Pending,TRK98506513,10,FREESHIP,Instagram,644.75,2023,3,9,3,0,-1.0,-1.8369701987210297e-16,644.75,0.0,0.0,1,FreeShipping,0,0.5,1289.5,5,644.75,305,Budget,Medium
ORD200721,2024-03-18,C46557,Desk,2,118.59,890 Main St,Credit Card,Delivered,TRK56110689,2,NO_COUPON,Email,237.18,2024,1,3,0,0,1.0,6.123233995736766e-17,237.18,0.0,0.0,0,NoCoupon,1,1.0,237.18,0,0.0,890,Budget,Low
ORD200722,2024-11-15,C58156,Printer,1,95.1,516 Main St,Gift Card,Pending,TRK49719458,1,WINTER15,Instagram,95.1,2024,4,11,4,0,-0.5000000000000004,0.8660254037844384,95.1,0.0,0.0,1,Seasonal15,1,1.0,95.1,0,0.0,516,Budget,Low
ORD200723,2023-12-09,C14455,Desk,3,54.95,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,164.85,2023,4,12,5,1,-2.4492935982947064e-16,1.0,164.85,0.0,0.0,1,Discount10,0,0.375,439.6,5,274.75,385,Budget,Low
ORD200724,2024-10-18,C63150,Printer,3,136.97,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,410.91,2024,4,10,4,0,-0.8660254037844386,0.5000000000000001,410.91,0.0,0.0,1,FreeShipping,1,0.75,547.88,1,136.97,326,Budget,Medium
ORD200725,2023-03-12,C95269,Chair,2,194.85,372 Main St,Gift Card,Returned,TRK45670926,5,NO_COUPON,Referral,389.7,2023,1,3,6,1,1.0,6.123233995736766e-17,389.7,0.0,0.0,0,NoCoupon,1,0.4,974.25,3,584.55,372,Standard,Low
ORD200726,2024-10-25,C18105,Laptop,4,583.02,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08,2024,4,10,4,0,-0.8660254037844386,0.5000000000000001,2332.08,0.0,0.0,1,FreeShipping,1,1.0,2332.08,0,0.0,338,Luxury,Premium
ORD200727,2024-09-29,C29063,Chair,5,95.75,379 Main St,Online,Shipped,TRK92745947,8,SAVE10,Instagram,478.75,2024,3,9,6,1,-1.0,-1.8369701987210297e-16,478.75,0.0,0.0,1,Discount10,1,0.625,766.0,3,287.25,379,Budget,Medium
ORD200728,2024-07-29,C10154,Desk,4,325.76,827 Main St,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,1303.04,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1303.04,0.0,0.0,1,Seasonal15,1,0.5,2606.08,4,1303.04,827,Standard,High
